"prolific_pid","question_observed","success_observed","time_observed","question_evaluated","human_evaluation","total_score","condition_label","observed_q_perceived_difficulty","observed_q_perceived_difficulty_indiv","observed_q_objective_difficulty"
"67342c07d23b6cf0da5a030c","2_5",1,0,"1_4","1",10,"2.5_right_slow",0.760870712401055,0.39,0.915254237288136
"67342c07d23b6cf0da5a030c","2_5",1,0,"1_5","0",10,"2.5_right_slow",0.760870712401055,0.39,0.915254237288136
"67342c07d23b6cf0da5a030c","2_4",0,0,"1_1","1",10,"2.4_wrong_slow",0.518938053097345,0.26,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,0,"1_2","1",10,"2.4_wrong_slow",0.518938053097345,0.26,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,0,"1_3","1",10,"2.4_wrong_slow",0.518938053097345,0.26,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,0,"1_4","1",10,"2.4_wrong_slow",0.518938053097345,0.26,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,0,"1_5","1",10,"2.4_wrong_slow",0.518938053097345,0.26,0.675141242937853
"67342c07d23b6cf0da5a030c","2_1",1,1,"1_1","1",10,"2.1_right_fast",0.396726726726727,0.29,0.234463276836158
"67342c07d23b6cf0da5a030c","2_1",1,1,"1_2","1",10,"2.1_right_fast",0.396726726726727,0.29,0.234463276836158
"67342c07d23b6cf0da5a030c","2_1",1,1,"1_3","0",10,"2.1_right_fast",0.396726726726727,0.29,0.234463276836158
"67342c07d23b6cf0da5a030c","2_1",1,1,"1_4","1",10,"2.1_right_fast",0.396726726726727,0.29,0.234463276836158
"67342c07d23b6cf0da5a030c","2_1",1,1,"1_5","0",10,"2.1_right_fast",0.396726726726727,0.29,0.234463276836158
"67342c07d23b6cf0da5a030c","2_4",1,1,"1_1","1",10,"2.4_right_fast",0.518938053097345,0.28,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",1,1,"1_2","1",10,"2.4_right_fast",0.518938053097345,0.28,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",1,1,"1_3","1",10,"2.4_right_fast",0.518938053097345,0.28,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",1,1,"1_4","1",10,"2.4_right_fast",0.518938053097345,0.28,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",1,1,"1_5","0",10,"2.4_right_fast",0.518938053097345,0.28,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,1,"1_1","1",10,"2.4_wrong_fast",0.518938053097345,0.38,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,1,"1_2","1",10,"2.4_wrong_fast",0.518938053097345,0.38,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,1,"1_3","1",10,"2.4_wrong_fast",0.518938053097345,0.38,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,1,"1_4","1",10,"2.4_wrong_fast",0.518938053097345,0.38,0.675141242937853
"67342c07d23b6cf0da5a030c","2_4",0,1,"1_5","0",10,"2.4_wrong_fast",0.518938053097345,0.38,0.675141242937853
"673524b724aa3fd784892e49","2_3",1,0,"1_1","1",9,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"673524b724aa3fd784892e49","2_3",1,0,"1_2","1",9,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"673524b724aa3fd784892e49","2_3",1,0,"1_3","1",9,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"673524b724aa3fd784892e49","2_3",1,0,"1_4","1",9,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"673524b724aa3fd784892e49","2_3",1,0,"1_5","0",9,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"673524b724aa3fd784892e49","2_1",0,0,"1_1","0",9,"2.1_wrong_slow",0.396726726726727,0.13,0.234463276836158
"673524b724aa3fd784892e49","2_1",0,0,"1_2","0",9,"2.1_wrong_slow",0.396726726726727,0.13,0.234463276836158
"673524b724aa3fd784892e49","2_1",0,0,"1_3","0",9,"2.1_wrong_slow",0.396726726726727,0.13,0.234463276836158
"673524b724aa3fd784892e49","2_1",0,0,"1_4","1",9,"2.1_wrong_slow",0.396726726726727,0.13,0.234463276836158
"673524b724aa3fd784892e49","2_1",0,0,"1_5","0",9,"2.1_wrong_slow",0.396726726726727,0.13,0.234463276836158
"673524b724aa3fd784892e49","2_3",0,0,"1_1","1",9,"2.3_wrong_slow",0.577430167597765,0.28,0.446327683615819
"673524b724aa3fd784892e49","2_3",0,0,"1_2","1",9,"2.3_wrong_slow",0.577430167597765,0.28,0.446327683615819
"673524b724aa3fd784892e49","2_3",0,0,"1_3","0",9,"2.3_wrong_slow",0.577430167597765,0.28,0.446327683615819
"673524b724aa3fd784892e49","2_3",0,0,"1_4","1",9,"2.3_wrong_slow",0.577430167597765,0.28,0.446327683615819
"673524b724aa3fd784892e49","2_3",0,0,"1_5","0",9,"2.3_wrong_slow",0.577430167597765,0.28,0.446327683615819
"673524b724aa3fd784892e49","2_5",0,0,"1_1","1",9,"2.5_wrong_slow",0.760870712401055,0.93,0.915254237288136
"673524b724aa3fd784892e49","2_5",0,0,"1_2","1",9,"2.5_wrong_slow",0.760870712401055,0.93,0.915254237288136
"673524b724aa3fd784892e49","2_5",0,0,"1_3","1",9,"2.5_wrong_slow",0.760870712401055,0.93,0.915254237288136
"673524b724aa3fd784892e49","2_5",0,0,"1_4","1",9,"2.5_wrong_slow",0.760870712401055,0.93,0.915254237288136
"673524b724aa3fd784892e49","2_5",0,0,"1_5","0",9,"2.5_wrong_slow",0.760870712401055,0.93,0.915254237288136
"673524b724aa3fd784892e49","2_4",1,1,"1_1","1",9,"2.4_right_fast",0.518938053097345,0.07,0.675141242937853
"673524b724aa3fd784892e49","2_4",1,1,"1_2","1",9,"2.4_right_fast",0.518938053097345,0.07,0.675141242937853
"673524b724aa3fd784892e49","2_4",1,1,"1_3","1",9,"2.4_right_fast",0.518938053097345,0.07,0.675141242937853
"673524b724aa3fd784892e49","2_4",1,1,"1_4","1",9,"2.4_right_fast",0.518938053097345,0.07,0.675141242937853
"673524b724aa3fd784892e49","2_4",1,1,"1_5","0",9,"2.4_right_fast",0.518938053097345,0.07,0.675141242937853
"6736485fd762ccba28f44a81","2_3",1,0,"1_1","1",4,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",1,0,"1_2","1",4,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",1,0,"1_3","1",4,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",1,0,"1_4","1",4,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",1,0,"1_5","0",4,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_2",1,1,"1_1","1",4,"2.2_right_fast",0.566398891966759,0.5,0.536723163841808
"6736485fd762ccba28f44a81","2_2",1,1,"1_2","1",4,"2.2_right_fast",0.566398891966759,0.5,0.536723163841808
"6736485fd762ccba28f44a81","2_2",1,1,"1_3","1",4,"2.2_right_fast",0.566398891966759,0.5,0.536723163841808
"6736485fd762ccba28f44a81","2_2",1,1,"1_4","1",4,"2.2_right_fast",0.566398891966759,0.5,0.536723163841808
"6736485fd762ccba28f44a81","2_2",1,1,"1_5","1",4,"2.2_right_fast",0.566398891966759,0.5,0.536723163841808
"6736485fd762ccba28f44a81","2_5",1,1,"1_1","1",4,"2.5_right_fast",0.760870712401055,0.5,0.915254237288136
"6736485fd762ccba28f44a81","2_5",1,1,"1_2","1",4,"2.5_right_fast",0.760870712401055,0.5,0.915254237288136
"6736485fd762ccba28f44a81","2_5",1,1,"1_3","1",4,"2.5_right_fast",0.760870712401055,0.5,0.915254237288136
"6736485fd762ccba28f44a81","2_5",1,1,"1_4","1",4,"2.5_right_fast",0.760870712401055,0.5,0.915254237288136
"6736485fd762ccba28f44a81","2_5",1,1,"1_5","1",4,"2.5_right_fast",0.760870712401055,0.5,0.915254237288136
"6736485fd762ccba28f44a81","2_3",0,1,"1_1","0",4,"2.3_wrong_fast",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",0,1,"1_2","0",4,"2.3_wrong_fast",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",0,1,"1_3","0",4,"2.3_wrong_fast",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",0,1,"1_4","1",4,"2.3_wrong_fast",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_3",0,1,"1_5","0",4,"2.3_wrong_fast",0.577430167597765,0.5,0.446327683615819
"6736485fd762ccba28f44a81","2_4",0,1,"1_1","0",4,"2.4_wrong_fast",0.518938053097345,0.5,0.675141242937853
"6736485fd762ccba28f44a81","2_4",0,1,"1_2","0",4,"2.4_wrong_fast",0.518938053097345,0.5,0.675141242937853
"6736485fd762ccba28f44a81","2_4",0,1,"1_3","0",4,"2.4_wrong_fast",0.518938053097345,0.5,0.675141242937853
"6736485fd762ccba28f44a81","2_4",0,1,"1_4","0",4,"2.4_wrong_fast",0.518938053097345,0.5,0.675141242937853
"6736485fd762ccba28f44a81","2_4",0,1,"1_5","0",4,"2.4_wrong_fast",0.518938053097345,0.5,0.675141242937853
"673658d3f472f26f74885fe7","2_1",1,0,"1_1","1",3,"2.1_right_slow",0.396726726726727,0.24,0.234463276836158
"673658d3f472f26f74885fe7","2_1",1,0,"1_2","1",3,"2.1_right_slow",0.396726726726727,0.24,0.234463276836158
"673658d3f472f26f74885fe7","2_1",1,0,"1_3","0",3,"2.1_right_slow",0.396726726726727,0.24,0.234463276836158
"673658d3f472f26f74885fe7","2_1",1,0,"1_4","1",3,"2.1_right_slow",0.396726726726727,0.24,0.234463276836158
"673658d3f472f26f74885fe7","2_1",1,0,"1_5","0",3,"2.1_right_slow",0.396726726726727,0.24,0.234463276836158
"673658d3f472f26f74885fe7","2_5",1,0,"1_1","1",3,"2.5_right_slow",0.760870712401055,0.59,0.915254237288136
"673658d3f472f26f74885fe7","2_5",1,0,"1_2","1",3,"2.5_right_slow",0.760870712401055,0.59,0.915254237288136
"673658d3f472f26f74885fe7","2_5",1,0,"1_3","1",3,"2.5_right_slow",0.760870712401055,0.59,0.915254237288136
"673658d3f472f26f74885fe7","2_5",1,0,"1_4","1",3,"2.5_right_slow",0.760870712401055,0.59,0.915254237288136
"673658d3f472f26f74885fe7","2_5",1,0,"1_5","1",3,"2.5_right_slow",0.760870712401055,0.59,0.915254237288136
"673658d3f472f26f74885fe7","2_5",0,0,"1_1","1",3,"2.5_wrong_slow",0.760870712401055,0.57,0.915254237288136
"673658d3f472f26f74885fe7","2_5",0,0,"1_2","1",3,"2.5_wrong_slow",0.760870712401055,0.57,0.915254237288136
"673658d3f472f26f74885fe7","2_5",0,0,"1_3","0",3,"2.5_wrong_slow",0.760870712401055,0.57,0.915254237288136
"673658d3f472f26f74885fe7","2_5",0,0,"1_4","0",3,"2.5_wrong_slow",0.760870712401055,0.57,0.915254237288136
"673658d3f472f26f74885fe7","2_5",0,0,"1_5","0",3,"2.5_wrong_slow",0.760870712401055,0.57,0.915254237288136
"673658d3f472f26f74885fe7","2_4",1,1,"1_1","1",3,"2.4_right_fast",0.518938053097345,0.51,0.675141242937853
"673658d3f472f26f74885fe7","2_4",1,1,"1_2","0",3,"2.4_right_fast",0.518938053097345,0.51,0.675141242937853
"673658d3f472f26f74885fe7","2_4",1,1,"1_3","1",3,"2.4_right_fast",0.518938053097345,0.51,0.675141242937853
"673658d3f472f26f74885fe7","2_4",1,1,"1_4","1",3,"2.4_right_fast",0.518938053097345,0.51,0.675141242937853
"673658d3f472f26f74885fe7","2_4",1,1,"1_5","0",3,"2.4_right_fast",0.518938053097345,0.51,0.675141242937853
"673658d3f472f26f74885fe7","2_4",0,1,"1_1","1",3,"2.4_wrong_fast",0.518938053097345,0.66,0.675141242937853
"673658d3f472f26f74885fe7","2_4",0,1,"1_2","1",3,"2.4_wrong_fast",0.518938053097345,0.66,0.675141242937853
"673658d3f472f26f74885fe7","2_4",0,1,"1_3","0",3,"2.4_wrong_fast",0.518938053097345,0.66,0.675141242937853
"673658d3f472f26f74885fe7","2_4",0,1,"1_4","0",3,"2.4_wrong_fast",0.518938053097345,0.66,0.675141242937853
"673658d3f472f26f74885fe7","2_4",0,1,"1_5","0",3,"2.4_wrong_fast",0.518938053097345,0.66,0.675141242937853
"673692b20c987b50040128fc","2_1",1,0,"1_1","1",1,"2.1_right_slow",0.396726726726727,0.2,0.234463276836158
"673692b20c987b50040128fc","2_1",1,0,"1_2","1",1,"2.1_right_slow",0.396726726726727,0.2,0.234463276836158
"673692b20c987b50040128fc","2_1",1,0,"1_3","1",1,"2.1_right_slow",0.396726726726727,0.2,0.234463276836158
"673692b20c987b50040128fc","2_1",1,0,"1_4","0",1,"2.1_right_slow",0.396726726726727,0.2,0.234463276836158
"673692b20c987b50040128fc","2_1",1,0,"1_5","0",1,"2.1_right_slow",0.396726726726727,0.2,0.234463276836158
"673692b20c987b50040128fc","2_5",0,0,"1_1","1",1,"2.5_wrong_slow",0.760870712401055,0.38,0.915254237288136
"673692b20c987b50040128fc","2_5",0,0,"1_2","1",1,"2.5_wrong_slow",0.760870712401055,0.38,0.915254237288136
"673692b20c987b50040128fc","2_5",0,0,"1_3","1",1,"2.5_wrong_slow",0.760870712401055,0.38,0.915254237288136
"673692b20c987b50040128fc","2_5",0,0,"1_4","1",1,"2.5_wrong_slow",0.760870712401055,0.38,0.915254237288136
"673692b20c987b50040128fc","2_5",0,0,"1_5","0",1,"2.5_wrong_slow",0.760870712401055,0.38,0.915254237288136
"673692b20c987b50040128fc","2_2",1,1,"1_1","1",1,"2.2_right_fast",0.566398891966759,0.3,0.536723163841808
"673692b20c987b50040128fc","2_2",1,1,"1_2","1",1,"2.2_right_fast",0.566398891966759,0.3,0.536723163841808
"673692b20c987b50040128fc","2_2",1,1,"1_3","1",1,"2.2_right_fast",0.566398891966759,0.3,0.536723163841808
"673692b20c987b50040128fc","2_2",1,1,"1_4","0",1,"2.2_right_fast",0.566398891966759,0.3,0.536723163841808
"673692b20c987b50040128fc","2_2",1,1,"1_5","0",1,"2.2_right_fast",0.566398891966759,0.3,0.536723163841808
"673692b20c987b50040128fc","2_3",1,1,"1_1","1",1,"2.3_right_fast",0.577430167597765,0.5,0.446327683615819
"673692b20c987b50040128fc","2_3",1,1,"1_2","1",1,"2.3_right_fast",0.577430167597765,0.5,0.446327683615819
"673692b20c987b50040128fc","2_3",1,1,"1_3","1",1,"2.3_right_fast",0.577430167597765,0.5,0.446327683615819
"673692b20c987b50040128fc","2_3",1,1,"1_4","0",1,"2.3_right_fast",0.577430167597765,0.5,0.446327683615819
"673692b20c987b50040128fc","2_3",1,1,"1_5","0",1,"2.3_right_fast",0.577430167597765,0.5,0.446327683615819
"673692b20c987b50040128fc","2_2",0,1,"1_1","1",1,"2.2_wrong_fast",0.566398891966759,0.36,0.536723163841808
"673692b20c987b50040128fc","2_2",0,1,"1_2","1",1,"2.2_wrong_fast",0.566398891966759,0.36,0.536723163841808
"673692b20c987b50040128fc","2_2",0,1,"1_3","1",1,"2.2_wrong_fast",0.566398891966759,0.36,0.536723163841808
"673692b20c987b50040128fc","2_2",0,1,"1_4","0",1,"2.2_wrong_fast",0.566398891966759,0.36,0.536723163841808
"673692b20c987b50040128fc","2_2",0,1,"1_5","0",1,"2.2_wrong_fast",0.566398891966759,0.36,0.536723163841808
"673ce1632b059d0015e64962","2_2",1,0,"1_1","1",5,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"673ce1632b059d0015e64962","2_2",1,0,"1_2","1",5,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"673ce1632b059d0015e64962","2_2",1,0,"1_3","0",5,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"673ce1632b059d0015e64962","2_2",1,0,"1_4","0",5,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"673ce1632b059d0015e64962","2_2",1,0,"1_5","0",5,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"673ce1632b059d0015e64962","2_1",0,0,"1_1","0",5,"2.1_wrong_slow",0.396726726726727,0.25,0.234463276836158
"673ce1632b059d0015e64962","2_1",0,0,"1_2","0",5,"2.1_wrong_slow",0.396726726726727,0.25,0.234463276836158
"673ce1632b059d0015e64962","2_1",0,0,"1_3","0",5,"2.1_wrong_slow",0.396726726726727,0.25,0.234463276836158
"673ce1632b059d0015e64962","2_1",0,0,"1_4","0",5,"2.1_wrong_slow",0.396726726726727,0.25,0.234463276836158
"673ce1632b059d0015e64962","2_1",0,0,"1_5","0",5,"2.1_wrong_slow",0.396726726726727,0.25,0.234463276836158
"673ce1632b059d0015e64962","2_5",0,0,"1_1","1",5,"2.5_wrong_slow",0.760870712401055,0.95,0.915254237288136
"673ce1632b059d0015e64962","2_5",0,0,"1_2","0",5,"2.5_wrong_slow",0.760870712401055,0.95,0.915254237288136
"673ce1632b059d0015e64962","2_5",0,0,"1_3","0",5,"2.5_wrong_slow",0.760870712401055,0.95,0.915254237288136
"673ce1632b059d0015e64962","2_5",0,0,"1_4","0",5,"2.5_wrong_slow",0.760870712401055,0.95,0.915254237288136
"673ce1632b059d0015e64962","2_5",0,0,"1_5","0",5,"2.5_wrong_slow",0.760870712401055,0.95,0.915254237288136
"673ce1632b059d0015e64962","2_1",1,1,"1_1","1",5,"2.1_right_fast",0.396726726726727,0.39,0.234463276836158
"673ce1632b059d0015e64962","2_1",1,1,"1_2","0",5,"2.1_right_fast",0.396726726726727,0.39,0.234463276836158
"673ce1632b059d0015e64962","2_1",1,1,"1_3","0",5,"2.1_right_fast",0.396726726726727,0.39,0.234463276836158
"673ce1632b059d0015e64962","2_1",1,1,"1_4","0",5,"2.1_right_fast",0.396726726726727,0.39,0.234463276836158
"673ce1632b059d0015e64962","2_1",1,1,"1_5","0",5,"2.1_right_fast",0.396726726726727,0.39,0.234463276836158
"673ce1632b059d0015e64962","2_3",0,1,"1_1","1",5,"2.3_wrong_fast",0.577430167597765,0.85,0.446327683615819
"673ce1632b059d0015e64962","2_3",0,1,"1_2","0",5,"2.3_wrong_fast",0.577430167597765,0.85,0.446327683615819
"673ce1632b059d0015e64962","2_3",0,1,"1_3","0",5,"2.3_wrong_fast",0.577430167597765,0.85,0.446327683615819
"673ce1632b059d0015e64962","2_3",0,1,"1_4","0",5,"2.3_wrong_fast",0.577430167597765,0.85,0.446327683615819
"673ce1632b059d0015e64962","2_3",0,1,"1_5","0",5,"2.3_wrong_fast",0.577430167597765,0.85,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_5",1,0,"1_1","1",5,"2.5_right_slow",0.760870712401055,0.57,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,0,"1_2","1",5,"2.5_right_slow",0.760870712401055,0.57,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,0,"1_3","1",5,"2.5_right_slow",0.760870712401055,0.57,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,0,"1_4","1",5,"2.5_right_slow",0.760870712401055,0.57,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,0,"1_5","1",5,"2.5_right_slow",0.760870712401055,0.57,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_4",0,0,"1_1","1",5,"2.4_wrong_slow",0.518938053097345,0.65,0.675141242937853
"673db17d5d5612c8cfd7e7b9","2_4",0,0,"1_2","1",5,"2.4_wrong_slow",0.518938053097345,0.65,0.675141242937853
"673db17d5d5612c8cfd7e7b9","2_4",0,0,"1_3","1",5,"2.4_wrong_slow",0.518938053097345,0.65,0.675141242937853
"673db17d5d5612c8cfd7e7b9","2_4",0,0,"1_4","0",5,"2.4_wrong_slow",0.518938053097345,0.65,0.675141242937853
"673db17d5d5612c8cfd7e7b9","2_4",0,0,"1_5","0",5,"2.4_wrong_slow",0.518938053097345,0.65,0.675141242937853
"673db17d5d5612c8cfd7e7b9","2_3",1,1,"1_1","1",5,"2.3_right_fast",0.577430167597765,0.37,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_3",1,1,"1_2","1",5,"2.3_right_fast",0.577430167597765,0.37,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_3",1,1,"1_3","1",5,"2.3_right_fast",0.577430167597765,0.37,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_3",1,1,"1_4","1",5,"2.3_right_fast",0.577430167597765,0.37,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_3",1,1,"1_5","0",5,"2.3_right_fast",0.577430167597765,0.37,0.446327683615819
"673db17d5d5612c8cfd7e7b9","2_5",1,1,"1_1","1",5,"2.5_right_fast",0.760870712401055,0.82,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,1,"1_2","1",5,"2.5_right_fast",0.760870712401055,0.82,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,1,"1_3","1",5,"2.5_right_fast",0.760870712401055,0.82,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,1,"1_4","1",5,"2.5_right_fast",0.760870712401055,0.82,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_5",1,1,"1_5","0",5,"2.5_right_fast",0.760870712401055,0.82,0.915254237288136
"673db17d5d5612c8cfd7e7b9","2_2",0,1,"1_1","1",5,"2.2_wrong_fast",0.566398891966759,0.21,0.536723163841808
"673db17d5d5612c8cfd7e7b9","2_2",0,1,"1_2","0",5,"2.2_wrong_fast",0.566398891966759,0.21,0.536723163841808
"673db17d5d5612c8cfd7e7b9","2_2",0,1,"1_3","1",5,"2.2_wrong_fast",0.566398891966759,0.21,0.536723163841808
"673db17d5d5612c8cfd7e7b9","2_2",0,1,"1_4","0",5,"2.2_wrong_fast",0.566398891966759,0.21,0.536723163841808
"673db17d5d5612c8cfd7e7b9","2_2",0,1,"1_5","0",5,"2.2_wrong_fast",0.566398891966759,0.21,0.536723163841808
"6740b01583cadef1afebeb9d","2_1",1,0,"1_1","1",10,"2.1_right_slow",0.396726726726727,0.62,0.234463276836158
"6740b01583cadef1afebeb9d","2_1",1,0,"1_2","1",10,"2.1_right_slow",0.396726726726727,0.62,0.234463276836158
"6740b01583cadef1afebeb9d","2_1",1,0,"1_3","1",10,"2.1_right_slow",0.396726726726727,0.62,0.234463276836158
"6740b01583cadef1afebeb9d","2_1",1,0,"1_4","0",10,"2.1_right_slow",0.396726726726727,0.62,0.234463276836158
"6740b01583cadef1afebeb9d","2_1",1,0,"1_5","0",10,"2.1_right_slow",0.396726726726727,0.62,0.234463276836158
"6740b01583cadef1afebeb9d","2_4",1,0,"1_1","1",10,"2.4_right_slow",0.518938053097345,0.6,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",1,0,"1_2","1",10,"2.4_right_slow",0.518938053097345,0.6,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",1,0,"1_3","1",10,"2.4_right_slow",0.518938053097345,0.6,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",1,0,"1_4","0",10,"2.4_right_slow",0.518938053097345,0.6,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",1,0,"1_5","0",10,"2.4_right_slow",0.518938053097345,0.6,0.675141242937853
"6740b01583cadef1afebeb9d","2_2",1,1,"1_1","1",10,"2.2_right_fast",0.566398891966759,0.61,0.536723163841808
"6740b01583cadef1afebeb9d","2_2",1,1,"1_2","1",10,"2.2_right_fast",0.566398891966759,0.61,0.536723163841808
"6740b01583cadef1afebeb9d","2_2",1,1,"1_3","1",10,"2.2_right_fast",0.566398891966759,0.61,0.536723163841808
"6740b01583cadef1afebeb9d","2_2",1,1,"1_4","0",10,"2.2_right_fast",0.566398891966759,0.61,0.536723163841808
"6740b01583cadef1afebeb9d","2_2",1,1,"1_5","0",10,"2.2_right_fast",0.566398891966759,0.61,0.536723163841808
"6740b01583cadef1afebeb9d","2_4",0,1,"1_1","1",10,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",0,1,"1_2","1",10,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",0,1,"1_3","1",10,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",0,1,"1_4","0",10,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"6740b01583cadef1afebeb9d","2_4",0,1,"1_5","0",10,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"6740b01583cadef1afebeb9d","2_5",0,1,"1_1","1",10,"2.5_wrong_fast",0.760870712401055,0.6,0.915254237288136
"6740b01583cadef1afebeb9d","2_5",0,1,"1_2","1",10,"2.5_wrong_fast",0.760870712401055,0.6,0.915254237288136
"6740b01583cadef1afebeb9d","2_5",0,1,"1_3","1",10,"2.5_wrong_fast",0.760870712401055,0.6,0.915254237288136
"6740b01583cadef1afebeb9d","2_5",0,1,"1_4","0",10,"2.5_wrong_fast",0.760870712401055,0.6,0.915254237288136
"6740b01583cadef1afebeb9d","2_5",0,1,"1_5","0",10,"2.5_wrong_fast",0.760870712401055,0.6,0.915254237288136
"67411ab7d8d8a967ca1d86ab","2_1",1,0,"1_1","1",6,"2.1_right_slow",0.396726726726727,0.37,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,0,"1_2","1",6,"2.1_right_slow",0.396726726726727,0.37,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,0,"1_3","1",6,"2.1_right_slow",0.396726726726727,0.37,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,0,"1_4","1",6,"2.1_right_slow",0.396726726726727,0.37,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,0,"1_5","0",6,"2.1_right_slow",0.396726726726727,0.37,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",0,0,"1_1","0",6,"2.1_wrong_slow",0.396726726726727,0.48,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",0,0,"1_2","0",6,"2.1_wrong_slow",0.396726726726727,0.48,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",0,0,"1_3","0",6,"2.1_wrong_slow",0.396726726726727,0.48,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",0,0,"1_4","0",6,"2.1_wrong_slow",0.396726726726727,0.48,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",0,0,"1_5","0",6,"2.1_wrong_slow",0.396726726726727,0.48,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_4",0,0,"1_1","0",6,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"67411ab7d8d8a967ca1d86ab","2_4",0,0,"1_2","0",6,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"67411ab7d8d8a967ca1d86ab","2_4",0,0,"1_3","0",6,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"67411ab7d8d8a967ca1d86ab","2_4",0,0,"1_4","1",6,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"67411ab7d8d8a967ca1d86ab","2_4",0,0,"1_5","0",6,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"67411ab7d8d8a967ca1d86ab","2_1",1,1,"1_1","1",6,"2.1_right_fast",0.396726726726727,0.62,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,1,"1_2","1",6,"2.1_right_fast",0.396726726726727,0.62,0.234463276836158
"67411ab7d8d8a967ca1d86ab","2_1",1,1,"1_3","1",6,"2.1_right_fast",0.396726726726727,0.62,0.234463276836158
